	0.000000	0.000000	0.989805
	5.000000	0.000000	-0.479736
	10.000000	0.000000	-0.127593
	15.000000	0.000000	-0.623122
	20.000000	0.000000	-0.867602
	25.000000	0.000000	0.883541
	30.000000	0.000000	-0.189192
	35.000000	0.000000	-0.313742
	40.000000	0.000000	0.570318
	45.000000	0.000000	1.628623
	50.000000	0.000000	-0.525788
	55.000000	0.000000	-0.409009
	60.000000	1.000000	0.162371
	65.000000	1.000000	1.117940
	70.000000	1.000000	-1.035162
	75.000000	1.000000	-0.477048
	80.000000	1.000000	3.184953
	85.000000	1.000000	6.263580
	90.000000	0.000000	10.544118
	95.000000	0.000000	14.238396
	100.000000	1.000000	20.308036
	105.000000	1.000000	23.913854
	110.000000	1.000000	25.223091
	115.000000	0.000000	27.652722
	120.000000	0.000000	29.603099
	125.000000	0.000000	31.654848
	130.000000	0.000000	33.895915
	135.000000	0.000000	35.533816
	140.000000	1.000000	34.056046
	145.000000	1.000000	34.102582
	150.000000	0.000000	32.845384
	155.000000	0.000000	33.066382
	160.000000	1.000000	33.347088
	165.000000	1.000000	33.650418
	170.000000	1.000000	33.222005
	175.000000	0.000000	31.587282
	180.000000	0.000000	33.373089
	185.000000	0.000000	33.257587
	190.000000	0.000000	36.519353
	195.000000	1.000000	37.151064
	200.000000	1.000000	35.254410
	205.000000	1.000000	34.463526
	210.000000	0.000000	34.004599
	215.000000	0.000000	34.302162
	220.000000	1.000000	34.530291
	225.000000	0.000000	36.017175
	230.000000	1.000000	35.417295
	235.000000	1.000000	36.294768
	240.000000	0.000000	36.465941
	245.000000	0.000000	36.291183
	250.000000	1.000000	36.299323
	255.000000	1.000000	38.345774
	260.000000	1.000000	37.048759
	265.000000	1.000000	38.717044
	270.000000	0.000000	37.021826
	275.000000	1.000000	37.944141
	280.000000	1.000000	40.475345
	285.000000	1.000000	42.563840
	290.000000	1.000000	44.154052
	295.000000	0.000000	44.897624
	300.000000	0.000000	46.438937
	305.000000	0.000000	47.816149
	310.000000	0.000000	50.200029
	315.000000	1.000000	49.955382
	320.000000	1.000000	47.316239
	325.000000	1.000000	45.827878
	330.000000	1.000000	44.951659
	335.000000	1.000000	44.581646
	340.000000	1.000000	44.325275
	345.000000	0.000000	45.819546
	350.000000	1.000000	46.814350
	355.000000	1.000000	49.302754
	360.000000	1.000000	50.588825
	365.000000	1.000000	50.107444
	370.000000	0.000000	51.181919
	375.000000	0.000000	51.714214
	380.000000	1.000000	55.428607
	385.000000	0.000000	54.809339
	390.000000	1.000000	53.542655
	395.000000	1.000000	53.097902
	400.000000	1.000000	52.104651
	405.000000	1.000000	52.443471
	410.000000	0.000000	50.861339
	415.000000	1.000000	51.886973
	420.000000	1.000000	53.179366
	425.000000	1.000000	53.365720
	430.000000	1.000000	52.594367
	435.000000	0.000000	54.566971
	440.000000	1.000000	54.443886
	445.000000	0.000000	56.964982
	450.000000	0.000000	56.962201
	455.000000	1.000000	56.113306
	460.000000	1.000000	55.701748
	465.000000	1.000000	54.665000
	470.000000	0.000000	52.164297
	475.000000	1.000000	51.414934
	480.000000	0.000000	52.625607
	485.000000	0.000000	53.125829
	490.000000	1.000000	53.311049
	495.000000	0.000000	51.244656
	500.000000	1.000000	50.555183
	505.000000	1.000000	48.658024
	510.000000	0.000000	47.647179
	515.000000	0.000000	46.509230
	520.000000	0.000000	45.708899
	525.000000	0.000000	46.097772
	530.000000	0.000000	44.576346
	535.000000	1.000000	43.369555
	540.000000	0.000000	40.987175
	545.000000	1.000000	38.144774
	550.000000	0.000000	35.336547
	555.000000	0.000000	34.942634
	560.000000	1.000000	34.535006
	565.000000	1.000000	34.496573
	570.000000	1.000000	32.546343
	575.000000	1.000000	32.175676
	580.000000	1.000000	31.199037
	585.000000	0.000000	34.401731
	590.000000	1.000000	36.087132
	595.000000	1.000000	38.064447
	600.000000	0.000000	40.574645
	605.000000	0.000000	40.721275
	610.000000	1.000000	43.396162
	615.000000	1.000000	44.397008
	620.000000	1.000000	44.533492
	625.000000	0.000000	43.810965
	630.000000	0.000000	44.869104
	635.000000	0.000000	46.128645
	640.000000	1.000000	45.605967
	645.000000	1.000000	44.347649
	650.000000	1.000000	44.975330
	655.000000	1.000000	42.401466
	660.000000	0.000000	43.752204
	665.000000	0.000000	42.936185
	670.000000	0.000000	43.361851
	675.000000	0.000000	45.620504
	680.000000	0.000000	46.409156
	685.000000	1.000000	44.679104
	690.000000	0.000000	41.991365
	695.000000	1.000000	38.548839
	700.000000	1.000000	37.496513
	705.000000	1.000000	38.188958
	710.000000	1.000000	37.194163
	715.000000	1.000000	36.870326
	720.000000	1.000000	38.391045
	725.000000	1.000000	38.584006
	730.000000	0.000000	39.289355
	735.000000	1.000000	44.440055
	740.000000	0.000000	46.693468
	745.000000	0.000000	48.600212
	750.000000	0.000000	48.895299
	755.000000	1.000000	49.338250
	760.000000	0.000000	47.503783
	765.000000	1.000000	46.208791
	770.000000	1.000000	46.649172
	775.000000	0.000000	43.634815
	780.000000	1.000000	43.879284
	785.000000	1.000000	43.083709
	790.000000	0.000000	42.437588
	795.000000	0.000000	43.721843
	800.000000	0.000000	44.109478
	805.000000	0.000000	46.188276
	810.000000	0.000000	44.151483
	815.000000	1.000000	42.115850
	820.000000	1.000000	40.902326
	825.000000	0.000000	37.336370
	830.000000	0.000000	36.912457
	835.000000	0.000000	37.566210
	840.000000	1.000000	34.522534
	845.000000	1.000000	35.572955
	850.000000	0.000000	32.707285
	855.000000	0.000000	33.974398
	860.000000	0.000000	33.281253
	865.000000	1.000000	34.457956
	870.000000	1.000000	32.340275
	875.000000	0.000000	31.857959
	880.000000	1.000000	31.129513
	885.000000	0.000000	32.532079
	890.000000	1.000000	32.337319
	895.000000	1.000000	33.807011
	900.000000	0.000000	33.205552
	905.000000	1.000000	33.293247
	910.000000	1.000000	35.504661
	915.000000	1.000000	34.871633
	920.000000	0.000000	38.403086
	925.000000	0.000000	38.538462
	930.000000	1.000000	40.751534
	935.000000	0.000000	41.838898
	940.000000	1.000000	41.828207
	945.000000	0.000000	41.206870
	950.000000	0.000000	42.836841
	955.000000	1.000000	41.168859
	960.000000	1.000000	42.257973
	965.000000	1.000000	42.378330
	970.000000	1.000000	38.605710
	975.000000	0.000000	39.754763
	980.000000	0.000000	41.188781
	985.000000	1.000000	43.171497
	990.000000	1.000000	42.943052
	995.000000	0.000000	42.587622
	1000.000000	0.000000	43.355711
	1005.000000	0.000000	43.866165
	1010.000000	1.000000	43.532146
	1015.000000	0.000000	43.432703
	1020.000000	0.000000	43.861463
	1025.000000	0.000000	40.296052
	1030.000000	1.000000	38.685075
	1035.000000	1.000000	38.366592
	1040.000000	1.000000	36.486807
	1045.000000	1.000000	33.618001
	1050.000000	1.000000	35.160792
	1055.000000	1.000000	37.539118
	1060.000000	0.000000	36.359597
	1065.000000	1.000000	39.727753
	1070.000000	0.000000	41.225132
	1075.000000	1.000000	44.732988
	1080.000000	1.000000	45.390660
	1085.000000	0.000000	46.203384
	1090.000000	0.000000	43.489382
	1095.000000	1.000000	47.257885
	1100.000000	1.000000	47.017287
	1105.000000	1.000000	46.176039
	1110.000000	0.000000	45.752724
	1115.000000	1.000000	45.304640
	1120.000000	1.000000	46.159982
	1125.000000	1.000000	47.291119
	1130.000000	1.000000	47.849275
	1135.000000	1.000000	48.488799
	1140.000000	1.000000	50.416006
	1145.000000	1.000000	51.121853
	1150.000000	1.000000	50.690346
	1155.000000	1.000000	54.289502
	1160.000000	1.000000	55.788999
	1165.000000	0.000000	58.742663
	1170.000000	0.000000	59.831979
	1175.000000	1.000000	63.198635
	1180.000000	1.000000	61.869633
	1185.000000	1.000000	61.947338
	1190.000000	1.000000	60.263455
	1195.000000	0.000000	59.023341
	1200.000000	0.000000	59.527887
	1205.000000	0.000000	60.106073
	1210.000000	0.000000	60.619550
	1215.000000	1.000000	60.282889
	1220.000000	0.000000	58.467977
	1225.000000	0.000000	51.813766
	1230.000000	1.000000	51.882608
	1235.000000	1.000000	49.573933
	1240.000000	1.000000	47.338289
	1245.000000	0.000000	44.869627
	1250.000000	0.000000	43.199239
	1255.000000	0.000000	44.336020
	1260.000000	0.000000	44.436099
	1265.000000	0.000000	41.849320
	1270.000000	0.000000	41.426732
	1275.000000	1.000000	41.421599
	1280.000000	0.000000	36.894309
	1285.000000	0.000000	34.703886
	1290.000000	1.000000	32.247170
	1295.000000	1.000000	32.019981
	1300.000000	0.000000	30.796264
	1305.000000	0.000000	28.463285
	1310.000000	1.000000	28.208726
	1315.000000	0.000000	30.978926
	1320.000000	0.000000	29.067038
	1325.000000	0.000000	28.441698
	1330.000000	1.000000	31.068835
	1335.000000	1.000000	30.395189
	1340.000000	0.000000	28.998808
	1345.000000	0.000000	29.269755
	1350.000000	0.000000	29.793953
	1355.000000	0.000000	30.414217
	1360.000000	0.000000	29.482913
	1365.000000	1.000000	27.846447
	1370.000000	1.000000	28.486531
