	0.000000	1.000000	2.649668
	0.150000	1.000000	-1.284233
	0.300000	1.000000	-0.341561
	0.450000	1.000000	-1.668071
	0.600000	1.000000	-2.322534
	0.750000	1.000000	2.365202
	0.900000	1.000000	-0.506459
	1.050000	1.000000	-0.839873
	1.200000	1.000000	1.526718
	1.350000	1.000000	4.359755
	1.500000	1.000000	-1.407512
	1.650000	1.000000	-1.094899
	1.800000	1.000000	0.434659
	1.950000	1.000000	2.992678
	2.100000	1.000000	-2.771086
	2.250000	1.000000	-3.645531
	2.400000	1.000000	-0.014671
	2.550000	1.000000	-0.581319
	2.700000	1.000000	0.340559
	2.850000	1.000000	-1.338477
	3.000000	1.000000	2.839615
	3.150000	1.000000	2.685585
	3.300000	1.000000	0.373222
	3.450000	1.000000	1.721081
	3.600000	1.000000	0.247653
	3.750000	1.000000	-1.929979
	3.900000	1.000000	-1.777204
	4.050000	1.000000	0.344956
	4.200000	1.000000	-3.215708
	4.350000	1.000000	-0.769744
	4.500000	1.000000	-0.461744
	4.650000	1.000000	2.339907
	4.800000	1.000000	2.057908
	4.950000	1.000000	1.866182
	5.100000	1.000000	1.889449
	5.250000	1.000000	-2.127811
	5.400000	1.000000	0.282659
	5.550000	1.000000	-4.331985
	5.700000	1.000000	1.146599
	5.850000	1.000000	2.551413
	6.000000	1.000000	-0.646308
	6.150000	1.000000	0.652140
	6.300000	1.000000	1.515292
	6.450000	1.000000	1.264138
	6.600000	1.000000	-1.435597
	6.750000	1.000000	0.027018
	6.900000	1.000000	-1.334663
	7.050000	1.000000	0.895190
	7.200000	1.000000	1.210335
	7.350000	1.000000	0.347167
	7.500000	1.000000	-2.332098
	7.650000	1.000000	1.193391
	7.800000	1.000000	-1.514070
	7.950000	1.000000	3.309560
	8.100000	1.000000	-3.305261
	8.250000	1.000000	-4.640459
	8.400000	1.000000	-2.844206
	8.550000	1.000000	-0.612944
	8.700000	1.000000	1.298261
	8.850000	1.000000	-0.398997
	9.000000	1.000000	-0.858197
	9.150000	1.000000	-2.311185
	9.300000	1.000000	1.006236
	9.450000	1.000000	0.994717
	9.600000	1.000000	-2.741791
	9.750000	1.000000	-1.514922
	9.900000	1.000000	0.240387
	10.050000	1.000000	0.324542
	10.200000	1.000000	-1.512035
	10.350000	1.000000	-0.256535
	10.500000	1.000000	-1.438963
	10.650000	1.000000	0.658983
	10.800000	1.000000	1.483165
	10.950000	1.000000	-1.189170
	11.100000	1.000000	-0.897725
	11.250000	1.000000	-2.875652
	11.400000	1.000000	3.143392
	11.550000	1.000000	-0.364304
	11.700000	1.000000	-1.923895
	11.850000	1.000000	-1.010645
	12.000000	1.000000	-1.173853
	12.150000	1.000000	2.223289
	12.300000	1.000000	-1.709237
	12.450000	1.000000	-0.258718
	12.600000	1.000000	0.771665
	12.750000	1.000000	0.437417
	12.900000	1.000000	-1.517572
	13.050000	1.000000	2.427456
	13.200000	1.000000	-0.259911
	13.350000	1.000000	3.438813
	13.500000	1.000000	2.312660
	13.650000	1.000000	0.114825
	13.800000	1.000000	0.193892
	13.950000	1.000000	1.510936
	14.100000	1.000000	-1.426935
	14.250000	1.000000	-2.131358
